year,AH1,B
2015,1.73084733221186,39.5598309284242
2015,1.21369559533718,33.4873827456747
2015,4.25322455086664,33.1996704963448
2015,1.9969345359841,29.512620491814
2015,0.648124400697328,26.0073859443132
2015,0.675833409890825,28.6801068154338
2015,0.738376426444496,31.5329476618057
2015,2.99341813588905,31.7915497316818
2015,0.363296044519842,18.8582577198967
2015,0.660117004849321,23.8615993150564
2015,2.52708901464611,37.3663902723119
2015,0.722026569102301,31.6438518158726
2015,1.72739631552959,37.0692087022688
2015,0.670155833903895,44.1830846839385
2015,6.05890972872788,49.3731850372638
2015,7.17537384493717,58.2013298423408
2015,16.4470152788463,84.296470699474
2015,57.2960266871786,72.7279862881321
2015,102.027528598512,104.237994863548
2015,143.15610843064,159.78847906397
2015,174.909535046626,208.443706252095
2016,264.488475322463,263.983945586296
2016,402.377624339687,316.193512294043
2016,447.629662827443,408.48685334001
2016,429.712089592057,459.425071260873
2016,543.991414904889,458.461086135099
2016,790.212090217583,643.89206365161
2016,413.612052148823,515.867701972456
2016,430.098674559374,617.355401221875
2016,498.517660163182,933.406463906421
2016,462.423844712248,1169.88242887735
2016,428.478318556616,1464.87339174473
2016,420.545289930229,1464.69295101083
2016,362.741554970031,1303.85640605956
2016,288.676641399806,990.195603563936
2016,272.204130326924,798.617113011544
2016,179.372492918365,604.411627670359
2016,153.955542432749,464.285889790041
2016,94.9299973620299,339.779214640828
2016,57.5225858776036,270.696415735491
2016,47.1931087500917,227.557172636665
2016,28.0338932217329,192.17047011461
2016,25.8190117781743,151.253054130634
2016,25.132350153773,150.091202515888
2016,10.400018172095,104.693697940627
2016,10.6653247041051,75.2308032462746
2016,8.56459643110858,74.1389780267967
2016,5.21444662007476,45.7584204972088
2016,8.25525138829832,41.8324834818456
2016,4.45694295614838,36.4587685834835
2016,7.37226728661617,34.584024433837
2016,3.3138103564254,32.0336762774698
2016,1.97858569920382,36.1799103049693
2016,2.41245652370615,23.978296089891
2016,1.14211267062499,28.6286542501101
2016,2.11782367977551,17.99699856679
2016,6.12040179512499,10.2987693167929
2016,2.95217770132573,10.8405371742893
2016,4.20035781986897,7.36159733572817
2016,0.962761121617914,8.19589137449853
2016,2.97764863739066,12.1011589874557
2016,3.83075151808605,10.1526514866297
2016,1.67167294453104,10.9471146452105
2016,4.07802738297498,9.98179043758415
2016,1.46362125311849,11.3361852480006
2016,4.17766745094372,11.5149343680422
2016,3.89041903946854,17.2788205734918
2016,10.8668292119094,12.7544184178538
2016,8.67647500801843,9.27596988729313
2016,10.7289388249178,6.44484648417206
2016,12.527040234567,15.39535058108
2016,20.9333824065158,12.5610070673867
2016,30.9870057043165,18.5415188817553
2016,414.609397463617,281.112995128216
2017,59.0341511513466,22.8536285894281
2017,59.6654150228782,31.1754026210812
2017,72.1827431944619,19.922359256892
2017,126.531042380557,24.7531034469826
2017,142.652035280134,33.2170024794339
2017,118.096296572716,27.6300393068948
2017,158.034347483973,34.5106569447065
2017,194.416705368257,44.6015689479135
2017,274.091322624028,93.6150852301729
2017,316.993209485387,117.215947723067
2017,346.276014928632,153.848119577621
2017,387.327655117606,172.443796919907
2017,382.148065763475,206.700331823247
2017,360.46304146596,198.142595079294
2017,327.284338807529,183.551767057014
2017,274.042980031319,204.906692296348
2017,244.582899168964,163.892067859567
2017,199.654890633545,155.345995666775
2017,202.280860954265,165.668307137706
2017,181.639465434993,165.654454027484
2017,143.922155425466,131.136363590886
2017,108.147733210967,91.6889128060688
2017,82.8651822209289,62.9265418556104
2017,63.5774682171828,75.9658916984344
2017,79.7115754807121,67.5521892279623
2017,93.0486193588203,71.9935138520464
2017,96.5247108248102,48.0947237704181
2017,75.8341813191275,51.1313002564882
2017,47.3985854373081,50.3622962057737
2017,44.4227228096545,53.4812869008274
2017,27.5728787358271,33.0263865954667
2017,18.4988106568297,33.0909820224881
2017,21.2497559965744,25.5121397949267
2017,18.1263866160175,27.119734056653
2017,16.545934795701,25.9294465485616
2017,24.40002801292,35.6091801361641
2017,12.0591859218585,45.5327143449822
2017,8.8995072317602,49.4666275170282
2017,12.35156550515,56.0001475050538
2017,9.1192719348928,46.2590586299429
2017,7.30372699711306,46.7808849773826
2017,9.0995003409807,86.4728299813377
2017,20.2990613685042,165.623173800469
2017,30.5049925083009,233.892347984919
2017,33.2382990067264,300.549456624189
2017,46.1440360661067,408.855153815455
2017,90.1935122475976,644.588924292382
2017,125.227644691577,1020.83672199946
2017,226.239415833299,1247.45791083451
2017,407.118036822366,1495.0296687119
2017,541.182312614021,1870.82610403025
2017,658.811303139968,2109.85962068202
